item_id,upc,item_desc,product_key,pos_desc,department_code,department_name,category_code,category_name,brand,vendor,unit_price,unit_cost,cost_source,margin_pct,food_stamp,wic,season,popularity,observed_units_per_day,demand_source
00200000000108,200000000108,SELECT LIQUEUR 1.5 L,SELECT LIQUEUR,SELECT LIQUEUR 1.5 L,10,Alcohol,103,LIQUEUR,Tulip Farms,Junction Foods,16.25,12.1794,synthetic,25.0,N,N,holiday,9.077e-07,,synthetic
00200000000109,200000000109,TRADITIONAL ORIGINAL BRANDY 330 ML,TRADITIONAL ORIGINAL BRANDY,TRADITIONAL ORIGINAL B,10,Alcohol,104,BRANDY,Lastochka,Anchor Foods Import,50.12,35.4698,synthetic,29.2,N,N,winter,9.302e-07,,synthetic
00200000000110,200000000110,FAMILY VILLAGE BRANDY 750 ML,FAMILY VILLAGE BRANDY,FAMILY VILLAGE BRANDY ,10,Alcohol,104,BRANDY,Havlicek,,40.19,29.4144,synthetic,26.8,N,N,winter,6.347e-07,,synthetic
00200000000111,200000000111,HOMESTYLE LIQUEUR 1.5 L,HOMESTYLE LIQUEUR,HOMESTYLE LIQUEUR 1.5 ,10,Alcohol,103,LIQUEUR,,,17.06,12.1018,synthetic,29.1,N,N,holiday,9.463e-07,,synthetic
00200000000112,200000000112,CLASSIC VODKA 750 ML,CLASSIC VODKA,CLASSIC VODKA 750 ML,10,Alcohol,102,VODKA,Vesna,,18.9,13.309,synthetic,29.6,N,N,holiday,7.75e-07,,synthetic
00200000000113,200000000113,SEMI SWEET RED WINE 330 ML,SEMI SWEET RED WINE,SEMI SWEET RED WINE 33,10,Alcohol,101,WINE,Dunav,,14.01,9.3108,synthetic,33.5,N,N,fall,2.8421e-06,,synthetic
00200000000114,200000000114,HOMESTYLE BRANDY 1.5 L,HOMESTYLE BRANDY,HOMESTYLE BRANDY 1.5 L,10,Alcohol,104,BRANDY,,Granary Trading,18.28,12.9912,synthetic,28.9,N,N,holiday,8.563e-07,,synthetic
00200000000115,200000000115,CLASSIC FAMILY LIQUEUR 2 L,CLASSIC FAMILY LIQUEUR,CLASSIC FAMILY LIQUEUR,10,Alcohol,103,LIQUEUR,,Dockside Seafood Co,20.42,15.5414,synthetic,23.9,N,N,holiday,1.0256e-06,,synthetic
00200000000116,200000000116,TRADITIONAL LIQUEUR 500 ML,TRADITIONAL LIQUEUR,TRADITIONAL LIQUEUR 50,10,Alcohol,103,LIQUEUR,,,28.47,18.8522,synthetic,33.8,N,N,holiday,5.0774e-06,,synthetic
00200000000117,200000000117,CRANBERRY VODKA 2 L,CRANBERRY VODKA,CRANBERRY VODKA 2 L,10,Alcohol,102,VODKA,,,19.86,14.7358,synthetic,25.8,N,N,holiday,1.4299e-06,,synthetic
00200000000118,200000000118,SEMI SWEET WHITE WINE 750 ML,SEMI SWEET WHITE WINE,SEMI SWEET WHITE WINE ,10,Alcohol,101,WINE,,,29.89,20.729,synthetic,30.6,N,N,fall,9.947e-07,,synthetic
00200000000119,200000000119,FARMHOUSE LIQUEUR 330 ML,FARMHOUSE LIQUEUR,FARMHOUSE LIQUEUR 330 ,10,Alcohol,103,LIQUEUR,Orlik,,34.86,23.2476,synthetic,33.3,N,N,holiday,1.562e-06,,synthetic
00200000000120,200000000120,FAMILY BRANDY 250 ML,FAMILY BRANDY,FAMILY BRANDY 250 ML,10,Alcohol,104,BRANDY,,Fairline Produce,20.34,14.5383,synthetic,28.5,N,N,winter,6.796e-07,,synthetic
00200000000121,200000000121,PREMIUM LIQUEUR 250 ML,PREMIUM LIQUEUR,PREMIUM LIQUEUR 250 ML,10,Alcohol,103,LIQUEUR,,,15.01,10.3444,synthetic,31.1,N,N,summer,7.355e-07,,synthetic
00200000000122,200000000122,SPARKLING ORIGINAL WINE 500 ML,SPARKLING ORIGINAL WINE,SPARKLING ORIGINAL WIN,10,Alcohol,101,WINE,,,23.44,15.8463,synthetic,32.4,N,N,holiday,5.019e-07,,synthetic
00200000000123,200000000123,SEMI SWEET WHITE HOMESTYLE WINE 2 L,SEMI SWEET WHITE HOMESTYLE WINE,SEMI SWEET WHITE HOMES,10,Alcohol,101,WINE,,Overland Foods,12.79,9.865,synthetic,22.9,N,N,holiday,7.504e-07,,synthetic
00200000000124,200000000124,VILLAGE CLASSIC LIQUEUR 330 ML,VILLAGE CLASSIC LIQUEUR,VILLAGE CLASSIC LIQUEU,10,Alcohol,103,LIQUEUR,,Keystone Grocers Supply,30.72,21.2047,synthetic,31.0,N,N,holiday,9.603e-07,,synthetic
00200000000125,200000000125,SELECT BRANDY 2 L,SELECT BRANDY,SELECT BRANDY 2 L,10,Alcohol,104,BRANDY,,Junction Foods,44.7,31.9463,synthetic,28.5,N,N,spring,2.2357e-06,,synthetic
00200000000126,200000000126,GARDEN VILLAGE BRANDY 2 L,GARDEN VILLAGE BRANDY,GARDEN VILLAGE BRANDY ,10,Alcohol,104,BRANDY,Kolos,Northfield Bakery Supply,17.05,12.4769,synthetic,26.8,N,N,winter,2.0511e-06,,synthetic
00200000000127,200000000127,GARDEN TRADITIONAL LIQUEUR 2 L,GARDEN TRADITIONAL LIQUEUR,GARDEN TRADITIONAL LIQ,10,Alcohol,103,LIQUEUR,Elbrus,Ironwood Supply,26.4,18.3987,synthetic,30.3,N,N,holiday,5.99e-07,,synthetic
00200000000128,200000000128,GARDEN LIQUEUR 500 ML,GARDEN LIQUEUR,GARDEN LIQUEUR 500 ML,10,Alcohol,103,LIQUEUR,Golden Steppe,Junction Foods,35.43,27.4861,synthetic,22.4,N,N,holiday,1.6478e-06,,synthetic
00200000000129,200000000129,CRANBERRY VODKA 1 L,CRANBERRY VODKA,CRANBERRY VODKA 1 L,10,Alcohol,102,VODKA,Lastochka,Keystone Grocers Supply,14.63,9.7212,synthetic,33.6,N,N,holiday,1.84323e-05,,synthetic
00200000000130,200000000130,PREMIUM SELECT BRANDY 750 ML,PREMIUM SELECT BRANDY,PREMIUM SELECT BRANDY ,10,Alcohol,104,BRANDY,Falcon Ridge,Granary Trading,18.7,14.064,synthetic,24.8,N,N,winter,8.768e-07,,synthetic
00200000000131,200000000131,SELECT FARMHOUSE LIQUEUR 2 L,SELECT FARMHOUSE LIQUEUR,SELECT FARMHOUSE LIQUE,10,Alcohol,103,LIQUEUR,Ivanko,,24.06,18.241,synthetic,24.2,N,N,holiday,4.8476e-06,,synthetic
00200000000132,200000000132,GARDEN HOMESTYLE LIQUEUR 1.5 L,GARDEN HOMESTYLE LIQUEUR,GARDEN HOMESTYLE LIQUE,10,Alcohol,103,LIQUEUR,,Continental Wholesale,36.08,24.2863,synthetic,32.7,N,N,holiday,9.059e-07,,synthetic
00200000000133,200000000133,CLASSIC BRANDY 330 ML,CLASSIC BRANDY,CLASSIC BRANDY 330 ML,10,Alcohol,104,BRANDY,,,18.03,13.4308,synthetic,25.5,N,N,flat,1.1505e-06,,synthetic
00200000000134,200000000134,CLASSIC BRANDY 1 L,CLASSIC BRANDY,CLASSIC BRANDY 1 L,10,Alcohol,104,BRANDY,,,36.41,24.2169,synthetic,33.5,N,N,winter,1.00912e-05,,synthetic
00200000000135,200000000135,SPARKLING HOMESTYLE WINE 1.5 L,SPARKLING HOMESTYLE WINE,SPARKLING HOMESTYLE WI,10,Alcohol,101,WINE,Dunav,,19.91,13.5951,synthetic,31.7,N,N,holiday,7.663e-07,,synthetic
00200000000136,200000000136,CLASSIC LIQUEUR 1.5 L,CLASSIC LIQUEUR,CLASSIC LIQUEUR 1.5 L,10,Alcohol,103,LIQUEUR,,Anchor Foods Import,14.99,11.3419,synthetic,24.3,N,N,holiday,4.735e-06,,synthetic
00200000000137,200000000137,DRY RED CLASSIC WINE 250 ML,DRY RED CLASSIC WINE,DRY RED CLASSIC WINE 2,10,Alcohol,101,WINE,Cedar Hollow,Eastgate Distributors,25.05,17.2764,synthetic,31.0,N,N,holiday,5.64e-07,,synthetic
00200000000138,200000000138,PEPPER SELECT VODKA 750 ML,PEPPER SELECT VODKA,PEPPER SELECT VODKA 75,10,Alcohol,102,VODKA,Sever,Overland Foods,16.99,12.2569,synthetic,27.9,N,N,flat,5.21e-07,,synthetic
00200000000139,200000000139,FAMILY LIQUEUR 1.5 L,FAMILY LIQUEUR,FAMILY LIQUEUR 1.5 L,10,Alcohol,103,LIQUEUR,Falcon Ridge,Northfield Bakery Supply,29.12,22.5383,synthetic,22.6,N,N,holiday,7.4023e-06,,synthetic
00200000000140,200000000140,SEMI SWEET WHITE ORIGINAL WINE 250 ML,SEMI SWEET WHITE ORIGINAL WINE,SEMI SWEET WHITE ORIGI,10,Alcohol,101,WINE,,Harbor Point Foods,17.52,12.1669,synthetic,30.6,N,N,spring,8.901e-07,,synthetic
00200000000141,200000000141,CRANBERRY ORIGINAL VODKA 1.5 L,CRANBERRY ORIGINAL VODKA,CRANBERRY ORIGINAL VOD,10,Alcohol,102,VODKA,Lastochka,Harbor Point Foods,13.11,10.1244,synthetic,22.8,N,N,flat,6.797e-07,,synthetic
00200000000142,200000000142,SELECT BRANDY 330 ML,SELECT BRANDY,SELECT BRANDY 330 ML,10,Alcohol,104,BRANDY,,Northfield Bakery Supply,31.21,23.1519,synthetic,25.8,N,N,winter,1.565e-06,,synthetic
00200000000143,200000000143,WHEAT PREMIUM VODKA 500 ML,WHEAT PREMIUM VODKA,WHEAT PREMIUM VODKA 50,10,Alcohol,102,VODKA,Yarilo,,34.42,23.0059,synthetic,33.2,N,N,flat,8.67e-07,,synthetic
00200000000144,200000000144,VILLAGE GARDEN BRANDY 1.5 L,VILLAGE GARDEN BRANDY,VILLAGE GARDEN BRANDY ,10,Alcohol,104,BRANDY,Orlik,Northfield Bakery Supply,19.45,13.963,synthetic,28.2,N,N,winter,2.4799e-06,,synthetic
00200000000145,200000000145,PREMIUM FAMILY BRANDY 2 L,PREMIUM FAMILY BRANDY,PREMIUM FAMILY BRANDY ,10,Alcohol,104,BRANDY,,Belmont Provisions,18.47,13.8853,synthetic,24.8,N,N,summer,5.976e-07,,synthetic
00200000000146,200000000146,SELECT BRANDY 1.5 L,SELECT BRANDY,SELECT BRANDY 1.5 L,10,Alcohol,104,BRANDY,Radost,Granary Trading,18.53,12.4771,synthetic,32.7,N,N,spring,1.85498e-05,,synthetic
00200000000147,200000000147,RYE VODKA 500 ML,RYE VODKA,RYE VODKA 500 ML,10,Alcohol,102,VODKA,,Lakeshore Dairy Co,49.32,33.297,synthetic,32.5,N,N,holiday,7.615e-07,,synthetic
00200000000148,200000000148,PEPPER VODKA 330 ML,PEPPER VODKA,PEPPER VODKA 330 ML,10,Alcohol,102,VODKA,,,16.54,12.2655,synthetic,25.8,N,N,holiday,5.3537e-06,,synthetic
00200000000149,200000000149,TRADITIONAL LIQUEUR 330 ML,TRADITIONAL LIQUEUR,TRADITIONAL LIQUEUR 33,10,Alcohol,103,LIQUEUR,Alenka,Ironwood Supply,24.77,17.7961,synthetic,28.2,N,N,holiday,1.1935e-06,,synthetic
00200000000150,200000000150,SELECT VILLAGE BRANDY 250 ML,SELECT VILLAGE BRANDY,SELECT VILLAGE BRANDY ,10,Alcohol,104,BRANDY,,Dockside Seafood Co,27.21,18.0796,synthetic,33.6,N,N,winter,1.3707e-06,,synthetic
00200000000151,200000000151,WHEAT TRADITIONAL VODKA 750 ML,WHEAT TRADITIONAL VODKA,WHEAT TRADITIONAL VODK,10,Alcohol,102,VODKA,Amber Field,,14.83,9.9814,synthetic,32.7,N,N,holiday,2.06359e-05,,synthetic
00200000000152,200000000152,ORIGINAL BRANDY 2 L,ORIGINAL BRANDY,ORIGINAL BRANDY 2 L,10,Alcohol,104,BRANDY,,Lakeshore Dairy Co,38.37,29.6948,synthetic,22.6,N,N,fall,1.525e-06,,synthetic
00200000000153,200000000153,FARMHOUSE TRADITIONAL BRANDY 750 ML,FARMHOUSE TRADITIONAL BRANDY,FARMHOUSE TRADITIONAL ,10,Alcohol,104,BRANDY,Yarilo,,30.83,22.3137,synthetic,27.6,N,N,winter,2.74909e-05,,synthetic
00200000000154,200000000154,VILLAGE PREMIUM LIQUEUR 1 L,VILLAGE PREMIUM LIQUEUR,VILLAGE PREMIUM LIQUEU,10,Alcohol,103,LIQUEUR,,Junction Foods,15.06,10.5466,synthetic,30.0,N,N,holiday,6.386e-07,,synthetic
00200000000155,200000000155,CLASSIC LIQUEUR 250 ML,CLASSIC LIQUEUR,CLASSIC LIQUEUR 250 ML,10,Alcohol,103,LIQUEUR,,,30.6,21.8003,synthetic,28.8,N,N,holiday,5.8308e-06,,synthetic
00200000000156,200000000156,VILLAGE LIQUEUR 500 ML,VILLAGE LIQUEUR,VILLAGE LIQUEUR 500 ML,10,Alcohol,103,LIQUEUR,Sever,Junction Foods,32.24,23.3377,synthetic,27.6,N,N,summer,2.5906e-06,,synthetic
00200000000157,200000000157,DRY WHITE PREMIUM WINE 750 ML,DRY WHITE PREMIUM WINE,DRY WHITE PREMIUM WINE,10,Alcohol,101,WINE,,Ironwood Supply,34.77,23.2107,synthetic,33.2,N,N,holiday,1.1595e-06,,synthetic
00200000000158,200000000158,CRANBERRY VODKA 750 ML,CRANBERRY VODKA,CRANBERRY VODKA 750 ML,10,Alcohol,102,VODKA,Dvina,Fairline Produce,14.26,9.6297,synthetic,32.5,N,N,holiday,8.514e-07,,synthetic
00200000000159,200000000159,PEPPER VODKA 330 ML,PEPPER VODKA,PEPPER VODKA 330 ML,10,Alcohol,102,VODKA,,,31.62,21.8409,synthetic,30.9,N,N,spring,3.9046e-06,,synthetic
00200000000160,200000000160,TRADITIONAL LIQUEUR 330 ML,TRADITIONAL LIQUEUR,TRADITIONAL LIQUEUR 33,10,Alcohol,103,LIQUEUR,Jantar,,15.08,11.5816,synthetic,23.2,N,N,holiday,5.167e-07,,synthetic
00200000000161,200000000161,SEMI SWEET RED WINE 1.5 L,SEMI SWEET RED WINE,SEMI SWEET RED WINE 1.,10,Alcohol,101,WINE,Nevsky,Continental Wholesale,12.28,9.5333,synthetic,22.4,N,N,holiday,6.587e-07,,synthetic
00200000000162,200000000162,CLASSIC BRANDY 1 L,CLASSIC BRANDY,CLASSIC BRANDY 1 L,10,Alcohol,104,BRANDY,Dvina,,41.94,30.7098,synthetic,26.8,N,N,winter,2.4862e-06,,synthetic
00200000000163,200000000163,GARDEN PREMIUM BRANDY 250 ML,GARDEN PREMIUM BRANDY,GARDEN PREMIUM BRANDY ,10,Alcohol,104,BRANDY,Uralsk,,23.21,17.7319,synthetic,23.6,N,N,winter,3.7661e-06,,synthetic
00200000000164,200000000164,SEMI SWEET WHITE TRADITIONAL WINE 750 ML,SEMI SWEET WHITE TRADITIONAL WINE,SEMI SWEET WHITE TRADI,10,Alcohol,101,WINE,Dvina,Lakeshore Dairy Co,15.17,10.8366,synthetic,28.6,N,N,holiday,1.1448e-06,,synthetic
00200000000165,200000000165,VILLAGE BRANDY 2 L,VILLAGE BRANDY,VILLAGE BRANDY 2 L,10,Alcohol,104,BRANDY,,,56.19,38.4045,synthetic,31.7,N,N,fall,5.077e-07,,synthetic
00200000000166,200000000166,GARDEN VILLAGE BRANDY 750 ML,GARDEN VILLAGE BRANDY,GARDEN VILLAGE BRANDY ,10,Alcohol,104,BRANDY,,Keystone Grocers Supply,17.7,11.9136,synthetic,32.7,N,N,winter,2.31997e-05,,synthetic
00200000000167,200000000167,CLASSIC VODKA 1 L,CLASSIC VODKA,CLASSIC VODKA 1 L,10,Alcohol,102,VODKA,,Ironwood Supply,34.55,24.5215,synthetic,29.0,N,N,holiday,1.1126e-06,,synthetic
00200000000168,200000000168,SPARKLING ORIGINAL WINE 1.5 L,SPARKLING ORIGINAL WINE,SPARKLING ORIGINAL WIN,10,Alcohol,101,WINE,,,14.91,11.0671,synthetic,25.8,N,N,spring,6.918e-07,,synthetic
00200000000169,200000000169,SEMI SWEET WHITE VILLAGE WINE 330 ML,SEMI SWEET WHITE VILLAGE WINE,SEMI SWEET WHITE VILLA,10,Alcohol,101,WINE,,,40.84,29.4053,synthetic,28.0,N,N,holiday,9.229e-07,,synthetic
00200000000170,200000000170,FAMILY LIQUEUR 750 ML,FAMILY LIQUEUR,FAMILY LIQUEUR 750 ML,10,Alcohol,103,LIQUEUR,,Lakeshore Dairy Co,20.52,15.0076,synthetic,26.9,N,N,holiday,1.64e-06,,synthetic
00200000000171,200000000171,SEMI SWEET RED SELECT WINE 1.5 L,SEMI SWEET RED SELECT WINE,SEMI SWEET RED SELECT ,10,Alcohol,101,WINE,,Continental Wholesale,15.7,10.7005,synthetic,31.8,N,N,holiday,1.29308e-05,,synthetic
00200000000172,200000000172,SELECT LIQUEUR 500 ML,SELECT LIQUEUR,SELECT LIQUEUR 500 ML,10,Alcohol,103,LIQUEUR,Blue Danube,Fairline Produce,20.89,15.0391,synthetic,28.0,N,N,holiday,4.8422e-06,,synthetic
00200000000173,200000000173,HOMESTYLE LIQUEUR 750 ML,HOMESTYLE LIQUEUR,HOMESTYLE LIQUEUR 750 ,10,Alcohol,103,LIQUEUR,,Continental Wholesale,16.22,11.8533,synthetic,26.9,N,N,holiday,5.27655e-05,,synthetic
00200000000174,200000000174,HOMESTYLE LIQUEUR 330 ML,HOMESTYLE LIQUEUR,HOMESTYLE LIQUEUR 330 ,10,Alcohol,103,LIQUEUR,Blue Danube,,17.77,12.9581,synthetic,27.1,N,N,holiday,3.2535e-06,,synthetic
00200000000175,200000000175,SEMI SWEET WHITE GARDEN WINE 1.5 L,SEMI SWEET WHITE GARDEN WINE,SEMI SWEET WHITE GARDE,10,Alcohol,101,WINE,Radost,Continental Wholesale,8.99,6.2804,synthetic,30.1,N,N,holiday,1.83624e-05,,synthetic
00200000000176,200000000176,CLASSIC ORIGINAL LIQUEUR 1 L,CLASSIC ORIGINAL LIQUEUR,CLASSIC ORIGINAL LIQUE,10,Alcohol,103,LIQUEUR,Dvina,,24.91,18.2411,synthetic,26.8,N,N,holiday,3.18847e-05,,synthetic
00200000000177,200000000177,SEMI SWEET RED SELECT WINE 250 ML,SEMI SWEET RED SELECT WINE,SEMI SWEET RED SELECT ,10,Alcohol,101,WINE,Havlicek,,14.9,10.3697,synthetic,30.4,N,N,holiday,4.6168e-06,,synthetic
00200000000178,200000000178,SEMI SWEET RED FARMHOUSE WINE 750 ML,SEMI SWEET RED FARMHOUSE WINE,SEMI SWEET RED FARMHOU,10,Alcohol,101,WINE,,Harbor Point Foods,12.82,9.3428,synthetic,27.1,N,N,holiday,3.11582e-05,,synthetic
00200000000179,200000000179,ROSE PREMIUM WINE 750 ML,ROSE PREMIUM WINE,ROSE PREMIUM WINE 750 ,10,Alcohol,101,WINE,Falcon Ridge,,32.16,22.0288,synthetic,31.5,N,N,holiday,6.467e-07,,synthetic
00200000000180,200000000180,PREMIUM FARMHOUSE LIQUEUR 250 ML,PREMIUM FARMHOUSE LIQUEUR,PREMIUM FARMHOUSE LIQU,10,Alcohol,103,LIQUEUR,,Granary Trading,15.31,10.2429,synthetic,33.1,N,N,fall,6.294e-07,,synthetic
00200000000181,200000000181,TRADITIONAL FAMILY BRANDY 750 ML,TRADITIONAL FAMILY BRANDY,TRADITIONAL FAMILY BRA,10,Alcohol,104,BRANDY,Uralsk,,45.82,34.8659,synthetic,23.9,N,N,winter,5.463e-07,,synthetic
00200000000182,200000000182,TRADITIONAL CLASSIC LIQUEUR 500 ML,TRADITIONAL CLASSIC LIQUEUR,TRADITIONAL CLASSIC LI,10,Alcohol,103,LIQUEUR,White Birch,Belmont Provisions,31.58,23.8306,synthetic,24.5,N,N,holiday,1.3488e-06,,synthetic
00200000000183,200000000183,CLASSIC VODKA 1.5 L,CLASSIC VODKA,CLASSIC VODKA 1.5 L,10,Alcohol,102,VODKA,Fjordline,,15.34,10.1552,synthetic,33.8,N,N,holiday,2.1412e-06,,synthetic
00200000000184,200000000184,CLASSIC VILLAGE LIQUEUR 330 ML,CLASSIC VILLAGE LIQUEUR,CLASSIC VILLAGE LIQUEU,10,Alcohol,103,LIQUEUR,Amber Field,,36.39,26.9517,synthetic,25.9,N,N,holiday,5.618e-07,,synthetic
00200000000185,200000000185,CLASSIC VODKA 250 ML,CLASSIC VODKA,CLASSIC VODKA 250 ML,10,Alcohol,102,VODKA,Dunav,Belmont Provisions,12.99,9.2109,synthetic,29.1,N,N,holiday,1.29571e-05,,synthetic
00200000000186,200000000186,VILLAGE BRANDY 750 ML,VILLAGE BRANDY,VILLAGE BRANDY 750 ML,10,Alcohol,104,BRANDY,,,25.55,19.7606,synthetic,22.7,N,N,fall,3.2845e-06,,synthetic
00200000000187,200000000187,TRADITIONAL BRANDY 1 L,TRADITIONAL BRANDY,TRADITIONAL BRANDY 1 L,10,Alcohol,104,BRANDY,Amber Field,,46.68,33.6354,synthetic,27.9,N,N,winter,1.2526e-06,,synthetic
00200000000188,200000000188,CLASSIC FARMHOUSE LIQUEUR 2 L,CLASSIC FARMHOUSE LIQUEUR,CLASSIC FARMHOUSE LIQU,10,Alcohol,103,LIQUEUR,Amber Field,Junction Foods,16.35,11.1708,synthetic,31.7,N,N,holiday,5.41e-07,,synthetic
00200000000189,200000000189,HOMESTYLE PREMIUM BRANDY 750 ML,HOMESTYLE PREMIUM BRANDY,HOMESTYLE PREMIUM BRAN,10,Alcohol,104,BRANDY,,Dockside Seafood Co,29.53,22.5835,synthetic,23.5,N,N,summer,8.942e-07,,synthetic
00200000000190,200000000190,HONEY VILLAGE VODKA 1 L,HONEY VILLAGE VODKA,HONEY VILLAGE VODKA 1 ,10,Alcohol,102,VODKA,Morozko,Overland Foods,50.08,38.0984,synthetic,23.9,N,N,holiday,5.281e-07,,synthetic
00200000000191,200000000191,ROSE WINE 2 L,ROSE WINE,ROSE WINE 2 L,10,Alcohol,101,WINE,,Continental Wholesale,37.52,27.5335,synthetic,26.6,N,N,holiday,6.753e-07,,synthetic
00200000000192,200000000192,SEMI SWEET WHITE WINE 1.5 L,SEMI SWEET WHITE WINE,SEMI SWEET WHITE WINE ,10,Alcohol,101,WINE,,,12.71,8.8883,synthetic,30.1,N,N,holiday,5.031e-07,,synthetic
00200000000193,200000000193,FARMHOUSE LIQUEUR 250 ML,FARMHOUSE LIQUEUR,FARMHOUSE LIQUEUR 250 ,10,Alcohol,103,LIQUEUR,,Continental Wholesale,16.67,12.717,synthetic,23.7,N,N,holiday,5.426e-07,,synthetic
00200000000194,200000000194,WHEAT VODKA 250 ML,WHEAT VODKA,WHEAT VODKA 250 ML,10,Alcohol,102,VODKA,,,18.17,12.9367,synthetic,28.8,N,N,holiday,1.1786e-06,,synthetic
00200000000195,200000000195,CLASSIC HOMESTYLE LIQUEUR 1.5 L,CLASSIC HOMESTYLE LIQUEUR,CLASSIC HOMESTYLE LIQU,10,Alcohol,103,LIQUEUR,Nevsky,Northfield Bakery Supply,18.86,12.6388,synthetic,33.0,N,N,holiday,3.6606e-06,,synthetic
00200000000196,200000000196,ROSE CLASSIC WINE 500 ML,ROSE CLASSIC WINE,ROSE CLASSIC WINE 500 ,10,Alcohol,101,WINE,,Keystone Grocers Supply,29.83,20.5597,synthetic,31.1,N,N,holiday,1.2541e-06,,synthetic
00200000000197,200000000197,SELECT GARDEN LIQUEUR 500 ML,SELECT GARDEN LIQUEUR,SELECT GARDEN LIQUEUR ,10,Alcohol,103,LIQUEUR,Yarilo,Ironwood Supply,16.77,11.8914,synthetic,29.1,N,N,holiday,4.11e-06,,synthetic
00200000000198,200000000198,VILLAGE LIQUEUR 250 ML,VILLAGE LIQUEUR,VILLAGE LIQUEUR 250 ML,10,Alcohol,103,LIQUEUR,,,23.72,18.2359,synthetic,23.1,N,N,holiday,6.05e-07,,synthetic
00200000000199,200000000199,ORIGINAL LIQUEUR 2 L,ORIGINAL LIQUEUR,ORIGINAL LIQUEUR 2 L,10,Alcohol,103,LIQUEUR,Orlik,Meridian Import Group,18.51,13.6546,synthetic,26.2,N,N,holiday,6.055e-07,,synthetic
00200000000200,200000000200,HOMESTYLE FAMILY LIQUEUR 330 ML,HOMESTYLE FAMILY LIQUEUR,HOMESTYLE FAMILY LIQUE,10,Alcohol,103,LIQUEUR,,Keystone Grocers Supply,36.36,25.1333,synthetic,30.9,N,N,holiday,5.312e-07,,synthetic
00200000000201,200000000201,ROSE WINE 500 ML,ROSE WINE,ROSE WINE 500 ML,10,Alcohol,101,WINE,Yarilo,,9.02,6.8122,synthetic,24.5,N,N,holiday,1.1946e-06,,synthetic
00200000000202,200000000202,WHEAT VODKA 1 L,WHEAT VODKA,WHEAT VODKA 1 L,10,Alcohol,102,VODKA,,Meridian Import Group,53.97,38.2394,synthetic,29.1,N,N,holiday,6.091e-07,,synthetic
00200000000203,200000000203,SELECT LIQUEUR 1 L,SELECT LIQUEUR,SELECT LIQUEUR 1 L,10,Alcohol,103,LIQUEUR,,Junction Foods,36.09,27.9212,synthetic,22.6,N,N,winter,1.0013e-06,,synthetic
00200000000204,200000000204,DRY RED WINE 750 ML,DRY RED WINE,DRY RED WINE 750 ML,10,Alcohol,101,WINE,,,9.21,6.3095,synthetic,31.5,N,N,summer,6.42e-07,,synthetic
00200000000205,200000000205,SEMI SWEET WHITE ORIGINAL WINE 1 L,SEMI SWEET WHITE ORIGINAL WINE,SEMI SWEET WHITE ORIGI,10,Alcohol,101,WINE,,Lakeshore Dairy Co,9.39,6.5168,synthetic,30.6,N,N,holiday,1.1653e-06,,synthetic
00200000000206,200000000206,TRADITIONAL LIQUEUR 330 ML,TRADITIONAL LIQUEUR,TRADITIONAL LIQUEUR 33,10,Alcohol,103,LIQUEUR,Alenka,Northfield Bakery Supply,17.23,11.7779,synthetic,31.6,N,N,holiday,3.7118e-06,,synthetic
00200000000207,200000000207,CLASSIC VODKA 250 ML,CLASSIC VODKA,CLASSIC VODKA 250 ML,10,Alcohol,102,VODKA,,,26.79,18.4044,synthetic,31.3,N,N,flat,5.019e-07,,synthetic
00200000000208,200000000208,CRANBERRY VODKA 1 L,CRANBERRY VODKA,CRANBERRY VODKA 1 L,10,Alcohol,102,VODKA,,Eastgate Distributors,15.1,10.625,synthetic,29.6,N,N,holiday,4.39651e-05,,synthetic
00200000000209,200000000209,ORIGINAL SELECT LIQUEUR 1.5 L,ORIGINAL SELECT LIQUEUR,ORIGINAL SELECT LIQUEU,10,Alcohol,103,LIQUEUR,Blue Danube,Northfield Bakery Supply,26.45,19.3534,synthetic,26.8,N,N,holiday,2.6605e-06,,synthetic
00200000000210,200000000210,SPARKLING WINE 330 ML,SPARKLING WINE,SPARKLING WINE 330 ML,10,Alcohol,101,WINE,Jantar,Dockside Seafood Co,9.01,6.1774,synthetic,31.4,N,N,winter,9.804e-07,,synthetic
00200000000211,200000000211,ORIGINAL HOMESTYLE LIQUEUR 1.5 L,ORIGINAL HOMESTYLE LIQUEUR,ORIGINAL HOMESTYLE LIQ,10,Alcohol,103,LIQUEUR,Uralsk,,20.06,14.9484,synthetic,25.5,N,N,holiday,4.52421e-05,,synthetic
00200000000212,200000000212,VILLAGE BRANDY 330 ML,VILLAGE BRANDY,VILLAGE BRANDY 330 ML,10,Alcohol,104,BRANDY,,Continental Wholesale,40.72,30.5323,synthetic,25.0,N,N,fall,1.5709e-06,,synthetic
00200000000213,200000000213,VILLAGE BRANDY 2 L,VILLAGE BRANDY,VILLAGE BRANDY 2 L,10,Alcohol,104,BRANDY,,Junction Foods,17.05,12.138,synthetic,28.8,N,N,summer,2.8886e-06,,synthetic
00200000000214,200000000214,ORIGINAL BRANDY 330 ML,ORIGINAL BRANDY,ORIGINAL BRANDY 330 ML,10,Alcohol,104,BRANDY,Nevsky,Granary Trading,32.87,23.3749,synthetic,28.9,N,N,winter,8.032e-07,,synthetic
